run_id,run_name,_step,_runtime,_timestamp,train/global_step,train/epoch,train/train_audio_seconds,train/num_input_tokens_seen,train/loss,train/grad_norm,train/learning_rate,train/train_tokens_per_second,eval/loss,eval/cer,eval/runtime,eval/samples_per_second,eval/steps_per_second,state,host,serial,dataset_path,dataset,split,model_id,force_asr_language,batch_size,gradient_accumulation_steps,max_steps,lr,freeze_encoder,freeze_decoder,peft,dataset_path_train,dataset_train,split_train,model/num_parameters,max_input_length,streaming,train_audio_seconds_filled,audio_hours,effective_batch,is_eval_row,is_train_row
95kqse0h,q2a_openai/whisper-medium_CohereLabs/tiny-aya-water_multids_ERISLab/WorldSpeech_crs_sc_train_val_exc_clean_0,86,27761.879067,1785263851.162929,430,0.430000,3270187.222812,119640072.000000,,,,,0.734822,22.590000,76.718600,4.784000,0.156000,finished,DGX-H200-CN03,0,ERISLab/WorldSpeech,crs_sc,val_clean,q2a_openai/whisper-medium_CohereLabs/tiny-aya-water,crs,8,64,1000,0.001500,True,True,False,['ERISLab/WorldSpeech'],['crs_sc'],['train_val_exc_clean'],3656222720,30,True,3270187.222812,908.385340,512,True,False
95kqse0h,q2a_openai/whisper-medium_CohereLabs/tiny-aya-water_multids_ERISLab/WorldSpeech_crs_sc_train_val_exc_clean_0,87,28364.760642,1785264454.044755,440,0.440000,3346267.510750,122436904.000000,0.715000,0.292969,0.000906,4316.590000,,,,,,finished,DGX-H200-CN03,0,ERISLab/WorldSpeech,crs_sc,val_clean,q2a_openai/whisper-medium_CohereLabs/tiny-aya-water,crs,8,64,1000,0.001500,True,True,False,['ERISLab/WorldSpeech'],['crs_sc'],['train_val_exc_clean'],3656222720,30,True,3346267.510750,929.518753,512,False,True
95kqse0h,q2a_openai/whisper-medium_CohereLabs/tiny-aya-water_multids_ERISLab/WorldSpeech_crs_sc_train_val_exc_clean_0,88,28447.046067,1785264536.329955,440,0.440000,3346267.510750,122436904.000000,,,,,0.732730,28.040000,82.283700,4.460000,0.146000,finished,DGX-H200-CN03,0,ERISLab/WorldSpeech,crs_sc,val_clean,q2a_openai/whisper-medium_CohereLabs/tiny-aya-water,crs,8,64,1000,0.001500,True,True,False,['ERISLab/WorldSpeech'],['crs_sc'],['train_val_exc_clean'],3656222720,30,True,3346267.510750,929.518753,512,True,False
95kqse0h,q2a_openai/whisper-medium_CohereLabs/tiny-aya-water_multids_ERISLab/WorldSpeech_crs_sc_train_val_exc_clean_0,89,28981.518237,1785265070.802346,450,0.450000,3422520.707625,125224304.000000,0.700800,0.271484,0.000883,4320.907000,,,,,,finished,DGX-H200-CN03,0,ERISLab/WorldSpeech,crs_sc,val_clean,q2a_openai/whisper-medium_CohereLabs/tiny-aya-water,crs,8,64,1000,0.001500,True,True,False,['ERISLab/WorldSpeech'],['crs_sc'],['train_val_exc_clean'],3656222720,30,True,3422520.707625,950.700197,512,False,True
95kqse0h,q2a_openai/whisper-medium_CohereLabs/tiny-aya-water_multids_ERISLab/WorldSpeech_crs_sc_train_val_exc_clean_0,90,29058.079115,1785265147.363092,450,0.450000,3422520.707625,125224304.000000,,,,,0.729886,21.850000,76.559200,4.794000,0.157000,finished,DGX-H200-CN03,0,ERISLab/WorldSpeech,crs_sc,val_clean,q2a_openai/whisper-medium_CohereLabs/tiny-aya-water,crs,8,64,1000,0.001500,True,True,False,['ERISLab/WorldSpeech'],['crs_sc'],['train_val_exc_clean'],3656222720,30,True,3422520.707625,950.700197,512,True,False
95kqse0h,q2a_openai/whisper-medium_CohereLabs/tiny-aya-water_multids_ERISLab/WorldSpeech_crs_sc_train_val_exc_clean_0,91,29620.327105,1785265709.611321,460,0.460000,3498566.875375,128015776.000000,0.721800,0.322266,0.000859,4321.961000,,,,,,finished,DGX-H200-CN03,0,ERISLab/WorldSpeech,crs_sc,val_clean,q2a_openai/whisper-medium_CohereLabs/tiny-aya-water,crs,8,64,1000,0.001500,True,True,False,['ERISLab/WorldSpeech'],['crs_sc'],['train_val_exc_clean'],3656222720,30,True,3498566.875375,971.824132,512,False,True
95kqse0h,q2a_openai/whisper-medium_CohereLabs/tiny-aya-water_multids_ERISLab/WorldSpeech_crs_sc_train_val_exc_clean_0,92,29697.199714,1785265786.483690,460,0.460000,3498566.875375,128015776.000000,,,,,0.729597,21.080000,76.871000,4.774000,0.156000,finished,DGX-H200-CN03,0,ERISLab/WorldSpeech,crs_sc,val_clean,q2a_openai/whisper-medium_CohereLabs/tiny-aya-water,crs,8,64,1000,0.001500,True,True,False,['ERISLab/WorldSpeech'],['crs_sc'],['train_val_exc_clean'],3656222720,30,True,3498566.875375,971.824132,512,True,False
95kqse0h,q2a_openai/whisper-medium_CohereLabs/tiny-aya-water_multids_ERISLab/WorldSpeech_crs_sc_train_val_exc_clean_0,93,30234.041704,1785266323.326268,470,0.470000,3574418.086125,130798400.000000,0.688000,0.341797,0.000835,4326.267000,,,,,,finished,DGX-H200-CN03,0,ERISLab/WorldSpeech,crs_sc,val_clean,q2a_openai/whisper-medium_CohereLabs/tiny-aya-water,crs,8,64,1000,0.001500,True,True,False,['ERISLab/WorldSpeech'],['crs_sc'],['train_val_exc_clean'],3656222720,30,True,3574418.086125,992.893913,512,False,True
95kqse0h,q2a_openai/whisper-medium_CohereLabs/tiny-aya-water_multids_ERISLab/WorldSpeech_crs_sc_train_val_exc_clean_0,94,30310.182552,1785266399.466558,470,0.470000,3574418.086125,130798400.000000,,,,,0.725993,22.190000,76.138800,4.820000,0.158000,finished,DGX-H200-CN03,0,ERISLab/WorldSpeech,crs_sc,val_clean,q2a_openai/whisper-medium_CohereLabs/tiny-aya-water,crs,8,64,1000,0.001500,True,True,False,['ERISLab/WorldSpeech'],['crs_sc'],['train_val_exc_clean'],3656222720,30,True,3574418.086125,992.893913,512,True,False
95kqse0h,q2a_openai/whisper-medium_CohereLabs/tiny-aya-water_multids_ERISLab/WorldSpeech_crs_sc_train_val_exc_clean_0,95,30844.624879,1785266933.909118,480,0.480000,3650634.962562,133586904.000000,0.688600,0.285156,0.000812,4331.031000,,,,,,finished,DGX-H200-CN03,0,ERISLab/WorldSpeech,crs_sc,val_clean,q2a_openai/whisper-medium_CohereLabs/tiny-aya-water,crs,8,64,1000,0.001500,True,True,False,['ERISLab/WorldSpeech'],['crs_sc'],['train_val_exc_clean'],3656222720,30,True,3650634.962562,1014.065267,512,False,True
95kqse0h,q2a_openai/whisper-medium_CohereLabs/tiny-aya-water_multids_ERISLab/WorldSpeech_crs_sc_train_val_exc_clean_0,96,30923.630422,1785267012.914340,480,0.480000,3650634.962562,133586904.000000,,,,,0.722050,21.820000,79.003700,4.645000,0.152000,finished,DGX-H200-CN03,0,ERISLab/WorldSpeech,crs_sc,val_clean,q2a_openai/whisper-medium_CohereLabs/tiny-aya-water,crs,8,64,1000,0.001500,True,True,False,['ERISLab/WorldSpeech'],['crs_sc'],['train_val_exc_clean'],3656222720,30,True,3650634.962562,1014.065267,512,True,False
95kqse0h,q2a_openai/whisper-medium_CohereLabs/tiny-aya-water_multids_ERISLab/WorldSpeech_crs_sc_train_val_exc_clean_0,97,31457.344371,1785267546.628592,490,0.490000,3726809.914687,136376496.000000,0.686300,0.302734,0.000788,4335.351000,,,,,,finished,DGX-H200-CN03,0,ERISLab/WorldSpeech,crs_sc,val_clean,q2a_openai/whisper-medium_CohereLabs/tiny-aya-water,crs,8,64,1000,0.001500,True,True,False,['ERISLab/WorldSpeech'],['crs_sc'],['train_val_exc_clean'],3656222720,30,True,3726809.914687,1035.224976,512,False,True
95kqse0h,q2a_openai/whisper-medium_CohereLabs/tiny-aya-water_multids_ERISLab/WorldSpeech_crs_sc_train_val_exc_clean_0,98,31536.221796,1785267625.505768,490,0.490000,3726809.914687,136376496.000000,,,,,0.717821,24.170000,78.875700,4.653000,0.152000,finished,DGX-H200-CN03,0,ERISLab/WorldSpeech,crs_sc,val_clean,q2a_openai/whisper-medium_CohereLabs/tiny-aya-water,crs,8,64,1000,0.001500,True,True,False,['ERISLab/WorldSpeech'],['crs_sc'],['train_val_exc_clean'],3656222720,30,True,3726809.914687,1035.224976,512,True,False
95kqse0h,q2a_openai/whisper-medium_CohereLabs/tiny-aya-water_multids_ERISLab/WorldSpeech_crs_sc_train_val_exc_clean_0,99,32065.795923,1785268155.080476,500,0.500000,3803168.864687,139158624.000000,0.692600,0.263672,0.000764,4339.851000,,,,,,finished,DGX-H200-CN03,0,ERISLab/WorldSpeech,crs_sc,val_clean,q2a_openai/whisper-medium_CohereLabs/tiny-aya-water,crs,8,64,1000,0.001500,True,True,False,['ERISLab/WorldSpeech'],['crs_sc'],['train_val_exc_clean'],3656222720,30,True,3803168.864687,1056.435796,512,False,True
95kqse0h,q2a_openai/whisper-medium_CohereLabs/tiny-aya-water_multids_ERISLab/WorldSpeech_crs_sc_train_val_exc_clean_0,100,32144.813130,1785268234.097083,500,0.500000,3803168.864687,139158624.000000,,,,,0.716370,23.440000,79.015100,4.645000,0.152000,finished,DGX-H200-CN03,0,ERISLab/WorldSpeech,crs_sc,val_clean,q2a_openai/whisper-medium_CohereLabs/tiny-aya-water,crs,8,64,1000,0.001500,True,True,False,['ERISLab/WorldSpeech'],['crs_sc'],['train_val_exc_clean'],3656222720,30,True,3803168.864687,1056.435796,512,True,False
95kqse0h,q2a_openai/whisper-medium_CohereLabs/tiny-aya-water_multids_ERISLab/WorldSpeech_crs_sc_train_val_exc_clean_0,101,32685.913929,1785268775.198081,510,0.510000,3879049.795625,141932736.000000,0.675700,0.316406,0.000740,4342.387000,,,,,,finished,DGX-H200-CN03,0,ERISLab/WorldSpeech,crs_sc,val_clean,q2a_openai/whisper-medium_CohereLabs/tiny-aya-water,crs,8,64,1000,0.001500,True,True,False,['ERISLab/WorldSpeech'],['crs_sc'],['train_val_exc_clean'],3656222720,30,True,3879049.795625,1077.513832,512,False,True
95kqse0h,q2a_openai/whisper-medium_CohereLabs/tiny-aya-water_multids_ERISLab/WorldSpeech_crs_sc_train_val_exc_clean_0,102,32762.465692,1785268851.749631,510,0.510000,3879049.795625,141932736.000000,,,,,0.713670,20.980000,76.550100,4.794000,0.157000,finished,DGX-H200-CN03,0,ERISLab/WorldSpeech,crs_sc,val_clean,q2a_openai/whisper-medium_CohereLabs/tiny-aya-water,crs,8,64,1000,0.001500,True,True,False,['ERISLab/WorldSpeech'],['crs_sc'],['train_val_exc_clean'],3656222720,30,True,3879049.795625,1077.513832,512,True,False
95kqse0h,q2a_openai/whisper-medium_CohereLabs/tiny-aya-water_multids_ERISLab/WorldSpeech_crs_sc_train_val_exc_clean_0,103,33301.922696,1785269391.207067,520,0.520000,3955295.691000,144712776.000000,0.676800,0.271484,0.000717,4345.542000,,,,,,finished,DGX-H200-CN03,0,ERISLab/WorldSpeech,crs_sc,val_clean,q2a_openai/whisper-medium_CohereLabs/tiny-aya-water,crs,8,64,1000,0.001500,True,True,False,['ERISLab/WorldSpeech'],['crs_sc'],['train_val_exc_clean'],3656222720,30,True,3955295.691000,1098.693247,512,False,True
95kqse0h,q2a_openai/whisper-medium_CohereLabs/tiny-aya-water_multids_ERISLab/WorldSpeech_crs_sc_train_val_exc_clean_0,104,33380.674561,1785269469.958538,520,0.520000,3955295.691000,144712776.000000,,,,,0.713776,25.350000,78.749900,4.660000,0.152000,finished,DGX-H200-CN03,0,ERISLab/WorldSpeech,crs_sc,val_clean,q2a_openai/whisper-medium_CohereLabs/tiny-aya-water,crs,8,64,1000,0.001500,True,True,False,['ERISLab/WorldSpeech'],['crs_sc'],['train_val_exc_clean'],3656222720,30,True,3955295.691000,1098.693247,512,True,False
95kqse0h,q2a_openai/whisper-medium_CohereLabs/tiny-aya-water_multids_ERISLab/WorldSpeech_crs_sc_train_val_exc_clean_0,105,33917.338979,1785270006.623228,530,0.530000,4031256.193437,147498576.000000,0.648000,0.267578,0.000693,4348.829000,,,,,,finished,DGX-H200-CN03,0,ERISLab/WorldSpeech,crs_sc,val_clean,q2a_openai/whisper-medium_CohereLabs/tiny-aya-water,crs,8,64,1000,0.001500,True,True,False,['ERISLab/WorldSpeech'],['crs_sc'],['train_val_exc_clean'],3656222720,30,True,4031256.193437,1119.793387,512,False,True
95kqse0h,q2a_openai/whisper-medium_CohereLabs/tiny-aya-water_multids_ERISLab/WorldSpeech_crs_sc_train_val_exc_clean_0,106,33996.073728,1785270085.357662,530,0.530000,4031256.193437,147498576.000000,,,,,0.709447,20.780000,78.733000,4.661000,0.152000,finished,DGX-H200-CN03,0,ERISLab/WorldSpeech,crs_sc,val_clean,q2a_openai/whisper-medium_CohereLabs/tiny-aya-water,crs,8,64,1000,0.001500,True,True,False,['ERISLab/WorldSpeech'],['crs_sc'],['train_val_exc_clean'],3656222720,30,True,4031256.193437,1119.793387,512,True,False
95kqse0h,q2a_openai/whisper-medium_CohereLabs/tiny-aya-water_multids_ERISLab/WorldSpeech_crs_sc_train_val_exc_clean_0,107,34532.111561,1785270621.395764,540,0.540000,4106881.635750,150283304.000000,0.676500,0.263672,0.000669,4352.049000,,,,,,finished,DGX-H200-CN03,0,ERISLab/WorldSpeech,crs_sc,val_clean,q2a_openai/whisper-medium_CohereLabs/tiny-aya-water,crs,8,64,1000,0.001500,True,True,False,['ERISLab/WorldSpeech'],['crs_sc'],['train_val_exc_clean'],3656222720,30,True,4106881.635750,1140.800454,512,False,True
95kqse0h,q2a_openai/whisper-medium_CohereLabs/tiny-aya-water_multids_ERISLab/WorldSpeech_crs_sc_train_val_exc_clean_0,108,34611.061971,1785270700.345867,540,0.540000,4106881.635750,150283304.000000,,,,,0.706679,25.810000,78.948600,4.649000,0.152000,finished,DGX-H200-CN03,0,ERISLab/WorldSpeech,crs_sc,val_clean,q2a_openai/whisper-medium_CohereLabs/tiny-aya-water,crs,8,64,1000,0.001500,True,True,False,['ERISLab/WorldSpeech'],['crs_sc'],['train_val_exc_clean'],3656222720,30,True,4106881.635750,1140.800454,512,True,False
95kqse0h,q2a_openai/whisper-medium_CohereLabs/tiny-aya-water_multids_ERISLab/WorldSpeech_crs_sc_train_val_exc_clean_0,109,35208.955418,1785271298.239625,550,0.550000,4182859.019125,153079808.000000,0.676200,0.246094,0.000646,4347.813000,,,,,,finished,DGX-H200-CN03,0,ERISLab/WorldSpeech,crs_sc,val_clean,q2a_openai/whisper-medium_CohereLabs/tiny-aya-water,crs,8,64,1000,0.001500,True,True,False,['ERISLab/WorldSpeech'],['crs_sc'],['train_val_exc_clean'],3656222720,30,True,4182859.019125,1161.905283,512,False,True
95kqse0h,q2a_openai/whisper-medium_CohereLabs/tiny-aya-water_multids_ERISLab/WorldSpeech_crs_sc_train_val_exc_clean_0,110,35287.013298,1785271376.297327,550,0.550000,4182859.019125,153079808.000000,,,,,0.703545,22.100000,78.056400,4.702000,0.154000,finished,DGX-H200-CN03,0,ERISLab/WorldSpeech,crs_sc,val_clean,q2a_openai/whisper-medium_CohereLabs/tiny-aya-water,crs,8,64,1000,0.001500,True,True,False,['ERISLab/WorldSpeech'],['crs_sc'],['train_val_exc_clean'],3656222720,30,True,4182859.019125,1161.905283,512,True,False
95kqse0h,q2a_openai/whisper-medium_CohereLabs/tiny-aya-water_multids_ERISLab/WorldSpeech_crs_sc_train_val_exc_clean_0,111,35835.429960,1785271924.714476,560,0.560000,4258825.797125,155866688.000000,0.675600,0.246094,0.000622,4349.573000,,,,,,finished,DGX-H200-CN03,0,ERISLab/WorldSpeech,crs_sc,val_clean,q2a_openai/whisper-medium_CohereLabs/tiny-aya-water,crs,8,64,1000,0.001500,True,True,False,['ERISLab/WorldSpeech'],['crs_sc'],['train_val_exc_clean'],3656222720,30,True,4258825.797125,1183.007166,512,False,True
95kqse0h,q2a_openai/whisper-medium_CohereLabs/tiny-aya-water_multids_ERISLab/WorldSpeech_crs_sc_train_val_exc_clean_0,112,35914.815644,1785272004.099692,560,0.560000,4258825.797125,155866688.000000,,,,,0.700985,24.680000,79.383900,4.623000,0.151000,finished,DGX-H200-CN03,0,ERISLab/WorldSpeech,crs_sc,val_clean,q2a_openai/whisper-medium_CohereLabs/tiny-aya-water,crs,8,64,1000,0.001500,True,True,False,['ERISLab/WorldSpeech'],['crs_sc'],['train_val_exc_clean'],3656222720,30,True,4258825.797125,1183.007166,512,True,False
95kqse0h,q2a_openai/whisper-medium_CohereLabs/tiny-aya-water_multids_ERISLab/WorldSpeech_crs_sc_train_val_exc_clean_0,113,36448.475786,1785272537.760317,570,0.570000,4335123.618625,158656632.000000,0.669400,0.261719,0.000599,4352.961000,,,,,,finished,DGX-H200-CN03,0,ERISLab/WorldSpeech,crs_sc,val_clean,q2a_openai/whisper-medium_CohereLabs/tiny-aya-water,crs,8,64,1000,0.001500,True,True,False,['ERISLab/WorldSpeech'],['crs_sc'],['train_val_exc_clean'],3656222720,30,True,4335123.618625,1204.201005,512,False,True
95kqse0h,q2a_openai/whisper-medium_CohereLabs/tiny-aya-water_multids_ERISLab/WorldSpeech_crs_sc_train_val_exc_clean_0,114,36529.640429,1785272618.924362,570,0.570000,4335123.618625,158656632.000000,,,,,0.699089,26.420000,81.162600,4.522000,0.148000,finished,DGX-H200-CN03,0,ERISLab/WorldSpeech,crs_sc,val_clean,q2a_openai/whisper-medium_CohereLabs/tiny-aya-water,crs,8,64,1000,0.001500,True,True,False,['ERISLab/WorldSpeech'],['crs_sc'],['train_val_exc_clean'],3656222720,30,True,4335123.618625,1204.201005,512,True,False
95kqse0h,q2a_openai/whisper-medium_CohereLabs/tiny-aya-water_multids_ERISLab/WorldSpeech_crs_sc_train_val_exc_clean_0,115,37064.840814,1785273154.125036,580,0.580000,4411277.934188,161447456.000000,0.651100,0.263672,0.000575,4355.869000,,,,,,finished,DGX-H200-CN03,0,ERISLab/WorldSpeech,crs_sc,val_clean,q2a_openai/whisper-medium_CohereLabs/tiny-aya-water,crs,8,64,1000,0.001500,True,True,False,['ERISLab/WorldSpeech'],['crs_sc'],['train_val_exc_clean'],3656222720,30,True,4411277.934188,1225.354982,512,False,True
95kqse0h,q2a_openai/whisper-medium_CohereLabs/tiny-aya-water_multids_ERISLab/WorldSpeech_crs_sc_train_val_exc_clean_0,116,37145.732861,1785273235.016833,580,0.580000,4411277.934188,161447456.000000,,,,,0.697922,26.050000,80.890300,4.537000,0.148000,finished,DGX-H200-CN03,0,ERISLab/WorldSpeech,crs_sc,val_clean,q2a_openai/whisper-medium_CohereLabs/tiny-aya-water,crs,8,64,1000,0.001500,True,True,False,['ERISLab/WorldSpeech'],['crs_sc'],['train_val_exc_clean'],3656222720,30,True,4411277.934188,1225.354982,512,True,False
95kqse0h,q2a_openai/whisper-medium_CohereLabs/tiny-aya-water_multids_ERISLab/WorldSpeech_crs_sc_train_val_exc_clean_0,117,37678.710640,1785273767.994853,590,0.590000,4487454.409063,164235008.000000,0.665100,0.279297,0.000552,4358.885000,,,,,,finished,DGX-H200-CN03,0,ERISLab/WorldSpeech,crs_sc,val_clean,q2a_openai/whisper-medium_CohereLabs/tiny-aya-water,crs,8,64,1000,0.001500,True,True,False,['ERISLab/WorldSpeech'],['crs_sc'],['train_val_exc_clean'],3656222720,30,True,4487454.409063,1246.515114,512,False,True
95kqse0h,q2a_openai/whisper-medium_CohereLabs/tiny-aya-water_multids_ERISLab/WorldSpeech_crs_sc_train_val_exc_clean_0,118,37757.742479,1785273847.026433,590,0.590000,4487454.409063,164235008.000000,,,,,0.694893,23.310000,79.030000,4.644000,0.152000,finished,DGX-H200-CN03,0,ERISLab/WorldSpeech,crs_sc,val_clean,q2a_openai/whisper-medium_CohereLabs/tiny-aya-water,crs,8,64,1000,0.001500,True,True,False,['ERISLab/WorldSpeech'],['crs_sc'],['train_val_exc_clean'],3656222720,30,True,4487454.409063,1246.515114,512,True,False
95kqse0h,q2a_openai/whisper-medium_CohereLabs/tiny-aya-water_multids_ERISLab/WorldSpeech_crs_sc_train_val_exc_clean_0,119,38286.703423,1785274375.987643,600,0.600000,4563562.015687,167030984.000000,0.675400,0.257812,0.000530,4362.693000,,,,,,finished,DGX-H200-CN03,0,ERISLab/WorldSpeech,crs_sc,val_clean,q2a_openai/whisper-medium_CohereLabs/tiny-aya-water,crs,8,64,1000,0.001500,True,True,False,['ERISLab/WorldSpeech'],['crs_sc'],['train_val_exc_clean'],3656222720,30,True,4563562.015687,1267.656115,512,False,True
95kqse0h,q2a_openai/whisper-medium_CohereLabs/tiny-aya-water_multids_ERISLab/WorldSpeech_crs_sc_train_val_exc_clean_0,120,38365.520777,1785274454.804751,600,0.600000,4563562.015687,167030984.000000,,,,,0.692051,22.950000,78.815800,4.656000,0.152000,finished,DGX-H200-CN03,0,ERISLab/WorldSpeech,crs_sc,val_clean,q2a_openai/whisper-medium_CohereLabs/tiny-aya-water,crs,8,64,1000,0.001500,True,True,False,['ERISLab/WorldSpeech'],['crs_sc'],['train_val_exc_clean'],3656222720,30,True,4563562.015687,1267.656115,512,True,False
95kqse0h,q2a_openai/whisper-medium_CohereLabs/tiny-aya-water_multids_ERISLab/WorldSpeech_crs_sc_train_val_exc_clean_0,121,39059.125682,1785275148.409948,610,0.610000,4639356.472750,169822568.000000,0.677900,0.279297,0.000507,4347.888000,,,,,,finished,DGX-H200-CN03,0,ERISLab/WorldSpeech,crs_sc,val_clean,q2a_openai/whisper-medium_CohereLabs/tiny-aya-water,crs,8,64,1000,0.001500,True,True,False,['ERISLab/WorldSpeech'],['crs_sc'],['train_val_exc_clean'],3656222720,30,True,4639356.472750,1288.710131,512,False,True
95kqse0h,q2a_openai/whisper-medium_CohereLabs/tiny-aya-water_multids_ERISLab/WorldSpeech_crs_sc_train_val_exc_clean_0,122,39141.100068,1785275230.383837,610,0.610000,4639356.472750,169822568.000000,,,,,0.691546,25.800000,81.972500,4.477000,0.146000,finished,DGX-H200-CN03,0,ERISLab/WorldSpeech,crs_sc,val_clean,q2a_openai/whisper-medium_CohereLabs/tiny-aya-water,crs,8,64,1000,0.001500,True,True,False,['ERISLab/WorldSpeech'],['crs_sc'],['train_val_exc_clean'],3656222720,30,True,4639356.472750,1288.710131,512,True,False
95kqse0h,q2a_openai/whisper-medium_CohereLabs/tiny-aya-water_multids_ERISLab/WorldSpeech_crs_sc_train_val_exc_clean_0,123,39667.335906,1785275756.620060,620,0.620000,4715424.576375,172610296.000000,0.653100,0.257812,0.000485,4351.501000,,,,,,finished,DGX-H200-CN03,0,ERISLab/WorldSpeech,crs_sc,val_clean,q2a_openai/whisper-medium_CohereLabs/tiny-aya-water,crs,8,64,1000,0.001500,True,True,False,['ERISLab/WorldSpeech'],['crs_sc'],['train_val_exc_clean'],3656222720,30,True,4715424.576375,1309.840160,512,False,True
95kqse0h,q2a_openai/whisper-medium_CohereLabs/tiny-aya-water_multids_ERISLab/WorldSpeech_crs_sc_train_val_exc_clean_0,124,39746.091961,1785275835.375920,620,0.620000,4715424.576375,172610296.000000,,,,,0.689242,22.450000,78.754400,4.660000,0.152000,finished,DGX-H200-CN03,0,ERISLab/WorldSpeech,crs_sc,val_clean,q2a_openai/whisper-medium_CohereLabs/tiny-aya-water,crs,8,64,1000,0.001500,True,True,False,['ERISLab/WorldSpeech'],['crs_sc'],['train_val_exc_clean'],3656222720,30,True,4715424.576375,1309.840160,512,True,False
95kqse0h,q2a_openai/whisper-medium_CohereLabs/tiny-aya-water_multids_ERISLab/WorldSpeech_crs_sc_train_val_exc_clean_0,125,40345.614290,1785276434.898832,630,0.630000,4791309.048438,175386768.000000,0.642000,0.251953,0.000462,4347.162000,,,,,,finished,DGX-H200-CN03,0,ERISLab/WorldSpeech,crs_sc,val_clean,q2a_openai/whisper-medium_CohereLabs/tiny-aya-water,crs,8,64,1000,0.001500,True,True,False,['ERISLab/WorldSpeech'],['crs_sc'],['train_val_exc_clean'],3656222720,30,True,4791309.048438,1330.919180,512,False,True
95kqse0h,q2a_openai/whisper-medium_CohereLabs/tiny-aya-water_multids_ERISLab/WorldSpeech_crs_sc_train_val_exc_clean_0,126,40421.667698,1785276510.951844,630,0.630000,4791309.048438,175386768.000000,,,,,0.688198,23.870000,76.051500,4.826000,0.158000,finished,DGX-H200-CN03,0,ERISLab/WorldSpeech,crs_sc,val_clean,q2a_openai/whisper-medium_CohereLabs/tiny-aya-water,crs,8,64,1000,0.001500,True,True,False,['ERISLab/WorldSpeech'],['crs_sc'],['train_val_exc_clean'],3656222720,30,True,4791309.048438,1330.919180,512,True,False
95kqse0h,q2a_openai/whisper-medium_CohereLabs/tiny-aya-water_multids_ERISLab/WorldSpeech_crs_sc_train_val_exc_clean_0,127,41014.894520,1785277104.178729,640,0.640000,4867279.925813,178167896.000000,0.677300,0.246094,0.000441,4344.033000,,,,,,finished,DGX-H200-CN03,0,ERISLab/WorldSpeech,crs_sc,val_clean,q2a_openai/whisper-medium_CohereLabs/tiny-aya-water,crs,8,64,1000,0.001500,True,True,False,['ERISLab/WorldSpeech'],['crs_sc'],['train_val_exc_clean'],3656222720,30,True,4867279.925813,1352.022202,512,False,True
95kqse0h,q2a_openai/whisper-medium_CohereLabs/tiny-aya-water_multids_ERISLab/WorldSpeech_crs_sc_train_val_exc_clean_0,128,41096.384761,1785277185.668856,640,0.640000,4867279.925813,178167896.000000,,,,,0.686485,24.830000,81.488900,4.504000,0.147000,finished,DGX-H200-CN03,0,ERISLab/WorldSpeech,crs_sc,val_clean,q2a_openai/whisper-medium_CohereLabs/tiny-aya-water,crs,8,64,1000,0.001500,True,True,False,['ERISLab/WorldSpeech'],['crs_sc'],['train_val_exc_clean'],3656222720,30,True,4867279.925813,1352.022202,512,True,False
95kqse0h,q2a_openai/whisper-medium_CohereLabs/tiny-aya-water_multids_ERISLab/WorldSpeech_crs_sc_train_val_exc_clean_0,129,41638.386212,1785277727.670550,650,0.650000,4943083.946688,180949816.000000,0.671400,0.287109,0.000419,4345.797000,,,,,,finished,DGX-H200-CN03,0,ERISLab/WorldSpeech,crs_sc,val_clean,q2a_openai/whisper-medium_CohereLabs/tiny-aya-water,crs,8,64,1000,0.001500,True,True,False,['ERISLab/WorldSpeech'],['crs_sc'],['train_val_exc_clean'],3656222720,30,True,4943083.946688,1373.078874,512,False,True
95kqse0h,q2a_openai/whisper-medium_CohereLabs/tiny-aya-water_multids_ERISLab/WorldSpeech_crs_sc_train_val_exc_clean_0,130,41717.733358,1785277807.017380,650,0.650000,4943083.946688,180949816.000000,,,,,0.683808,22.480000,79.345300,4.625000,0.151000,finished,DGX-H200-CN03,0,ERISLab/WorldSpeech,crs_sc,val_clean,q2a_openai/whisper-medium_CohereLabs/tiny-aya-water,crs,8,64,1000,0.001500,True,True,False,['ERISLab/WorldSpeech'],['crs_sc'],['train_val_exc_clean'],3656222720,30,True,4943083.946688,1373.078874,512,True,False
95kqse0h,q2a_openai/whisper-medium_CohereLabs/tiny-aya-water_multids_ERISLab/WorldSpeech_crs_sc_train_val_exc_clean_0,131,42319.915303,1785278409.199811,660,0.660000,5019094.604500,183748440.000000,0.641000,0.259766,0.000398,4341.941000,,,,,,finished,DGX-H200-CN03,0,ERISLab/WorldSpeech,crs_sc,val_clean,q2a_openai/whisper-medium_CohereLabs/tiny-aya-water,crs,8,64,1000,0.001500,True,True,False,['ERISLab/WorldSpeech'],['crs_sc'],['train_val_exc_clean'],3656222720,30,True,5019094.604500,1394.192946,512,False,True
